<<<<<<< HEAD
latitude	longitude	mag
41.153	-114.926	2.6
41.117	-114.988	2.6
41.184	-114.928	3.2
41.106	-114.898	2.5
41.082	-114.879	2.5
41.113	-114.926	2.8
41.166	-114.921	3
41.142	-114.923	3.9
41.107	-114.922	2.8
41.202	-114.779	2.7
41.155	-114.924	2.8
41.151	-114.931	4.6
41.115	-114.918	2.8
41.131	-114.898	3.2
41.148	-114.887	2.9
41.142	-114.922	2.9
36.588	-118.019	2.8
41.167	-114.941	2.6
41.205	-114.827	2.9
41.12	-114.805	2.5
41.122	-114.953	2.7
41.209	-114.864	3.2
41.124	-114.921	3.3
41.133	-114.915	3.3
41.144	-114.911	3.2
41.102	-114.903	2.5
41.112	-114.9	2.7
41.114	-114.915	2.6
41.012	-114.863	2.8
41.115	-114.92	2.6
41.123	-114.916	2.8
41.143	-114.894	2.9
41.119	-114.933	3.2
41.129	-114.911	3.4
41.178	-114.982	2.5
41.109	-114.898	3.4
41.187	-114.896	3
41.205	-114.864	3.9
41.174	-114.825	3.3
41.136	-114.886	3.1
41.151	-114.829	3
41.186	-114.964	2.7
41.02	-114.837	2.7
41.132	-114.907	3.7
41.276	-115.055	3.2
41.131	-114.915	3
41.119	-114.916	2.8
41.163	-114.928	3.1
41.004	-114.791	4.1
41.114	-114.898	4.8
32.42	-115.3	3.1
32.445	-115.299	3.1
32.406	-115.33	2.8
32.427	-115.294	3
32.431	-115.3	3.4
32.429	-115.3	4.8
32.507	-115.324	3.5
32.498	-115.337	3.1
32.401	-115.306	2.9
32.412	-115.293	2.8
32.43	-115.291	3.1
32.429	-115.318	3.2
32.395	-115.292	3.5
32.468	-115.317	5.1
30.01	-114.014	3.6
29.785	-114.063	5.1
29.876	-114.242	3.3
29.199	-114.505	5
32.169	-115.789	3.3
33.022	-118.923	3.2
36.6	-118.023	3.9
38.396	-118.191	2.5
32.167	-115.781	3.7
32.438	-115.301	2.7
35.956	-117.733	3.6
32.425	-115.304	2.9
32.501	-115.335	3.1
32.424	-115.274	3.2
32.485	-115.31	3
32.438	-115.375	3.5
32.51	-115.266	3.9
32.492	-115.317	3.4
32.439	-115.41	3.1
32.423	-115.389	4.1
32.43	-115.307	3.2
32.481	-115.302	3.2
32.492	-115.333	3
32.431	-115.402	3
32.448	-115.388	2.7
32.456	-115.367	2.8
32.46	-115.375	2.9
32.459	-115.335	2.6
32.434	-115.378	2.9
32.441	-115.37	3.5
32.441	-115.308	2.8
32.424	-115.393	3.4
32.439	-115.35	3.7
32.454	-115.223	3.3
32.427	-115.291	3.4
32.389	-115.319	3.3
32.432	-115.324	2.6
32.469	-115.335	3.3
32.449	-115.321	4.2
32.486	-115.311	4.2
32.441	-115.418	3.1
32.425	-115.427	2.8
32.422	-115.298	2.6
32.468	-115.27	3.5
32.465	-115.352	3.8
32.471	-115.333	3.1
32.449	-115.34	3
32.453	-115.343	3.1
32.455	-115.345	2.8
32.447	-115.325	2.8
32.452	-115.342	3.3
32.423	-115.291	2.8
32.455	-115.322	2.7
32.444	-115.281	4.1
32.468	-115.334	5
32.429	-115.297	3.5
32.472	-115.313	3.5
32.447	-115.365	3.3
32.444	-115.34	3.3
32.438	-115.377	2.8
32.458	-115.36	3.9
32.461	-115.364	3.5
32.419	-115.341	2.9
32.441	-115.367	3.3
32.46	-115.283	3.5
32.459	-115.317	4
32.436	-115.317	3.1
32.444	-115.283	3.2
32.439	-115.317	5.1
32.433	-115.362	3.4
32.405	-115.273	2.8
38.234	-118.351	3.8
32.407	-115.377	3.3
32.414	-115.378	2.8
32.446	-115.325	3.5
32.424	-115.327	2.8
32.426	-115.35	3
32.403	-115.32	2.5
32.348	-115.283	2.9
32.433	-115.333	3.7
32.456	-115.263	3.6
32.457	-115.295	3.4
32.467	-115.348	2.9
32.443	-115.355	3.1
32.428	-115.403	3
32.388	-115.18	2.9
32.443	-115.308	2.8
32.464	-115.33	3.2
32.446	-115.357	3.2
32.475	-115.455	2.9
32.208	-115.258	3.4
32.437	-115.332	3
32.369	-115.335	3
37.123	-122.387	2.8
32.454	-115.31	3.8
32.413	-115.302	3.1
32.332	-115.082	2.9
32.482	-115.33	2.9
32.444	-115.317	4.1
32.456	-115.315	5.1
35.658	-121.043	3.1
37.639	-122.485	3.1
38.22	-117.86	4
37.398	-121.745	3
32.041	-116.382	2.9
38.792	-122.761	2.8
32.373	-117.512	3.4
37.407	-121.754	2.9
37.407	-121.752	2.9
31.85	-115.648	3
45.129	-120.942	3.3
35.501	-120.783	3.1
41.81	-112.22	3.5
34.24	-117.505	2.2
37.901	-118.677	2.9
38.2	-112.21	3.6
37.983	-118.689	2.9
36.066	-120.185	3.6
38.794	-122.755	2.8
38.756	-122.72	2.9
37.528	-121.838	2.8
40.173	-122.745	2.9
33.46	-116.89	2.8
31.336	-114.402	3.9
40.177	-121.021	2.8
40.175	-121.018	3.3
39.309	-119.966	3.7
34.039	-117.243	3
36.873	-116.251	2.8
31.797	-116.295	2.8
40.219	-122.738	2.9
36.01	-117.78	2.2
38.813	-122.815	3.3
32.652	-115.953	3.5
40.141	-122.775	2.5
40.141	-122.765	3.4
40.178	-122.703	4.9
40.151	-122.756	3.4
40.154	-122.761	3.4
40.175	-122.755	4.5
34.083	-118.042	2.2
35.797	-120.351	2.9
35.798	-120.348	2.9
34.884	-118.971	2.8
34.873	-113.962	2.9
42.924	-126.956	2.9
38.755	-122.703	2.8
37.985	-118.68	3.1
37.99	-118.683	2.9
38.818	-122.792	2.9
34.037	-117.25	2.5
35.492	-120.803	3
30.445	-113.901	3.9
37.197	-119.751	2.6
38.835	-119.649	2.8
35.347	-118.56	3
35.345	-118.555	3.8
38.785	-122.725	2.9
30.917	-113.892	3.8
38.99	-111.39	2.5
33.968	-117.22	2.5
36.032	-120.287	2.8
45.127	-120.946	2.7
38.038	-118.65	2.8
37.96	-112.95	2.6
36.883	-116.737	2.7
38.771	-122.737	3.4
36.529	-121.113	3
38.82	-122.828	2.7
36.438	-112.307	2.8
32.174	-115.799	3.4
40.3	-124.526	2.8
43.397	-126.781	4
41.345	-123.404	2.9
42.47	-111.42	2.5
42.47	-111.4	2.6
34.091	-117.828	2.8
37.308	-121.673	3.1
40.161	-121.315	3
31.751	-116.19	3.3
31.766	-116.182	4.5
32.724	-115.411	2.9
32.716	-115.41	3
34.157	-116.976	4
43.554	-126.73	3.2
31.91	-115.749	3.9
32.54	-115.267	2.9
34.42	-118.61	2.6
41.007	-123.516	3.1
44.383	-115.254	3.8
37.63	-114.11	3.5
36.586	-121.181	3.1
43.524	-126.493	2.8
40.67	-109.33	2.5
37.35	-114.1	3.1
40.416	-126.281	4.9
36.554	-121.121	3.5
33.791	-118.564	2.6
37.53	-112.32	3
41.207	-124.217	2.9
39	-111.4	2.7
32.648	-116.159	3.9
32.435	-115.205	3.2
32.166	-115.81	3.2
32.39	-116.357	3.2
34.033	-117.27	2.5
31.308	-115.585	3.1
39.829	-122.662	3.5
35.566	-120.836	3.3
32.136	-115.788	2.9
40.029	-121.158	3.1
32.752	-115.54	2.5
36.459	-113.031	2.5
36.397	-113.142	2.2
36.429	-113.182	3.4
32.666	-116.118	3.5
40.353	-124.223	3.3
32.663	-116.117	2.7
38.845	-122.796	3
38.816	-122.791	4
43.074	-126.303	3.2
37.834	-121.967	2.6
40.462	-125.145	3.1
34.047	-117.258	2.6
42.807	-126.92	3.4
36.554	-121.118	2.9
36.556	-121.117	3.3
31.8	-115.545	4.1
36.556	-121.115	3
34.469	-116.508	3.1
35.432	-118.3	3
36.6	-121.21	3.4
32.182	-115.812	3.6
39.28	-111.6	2.5
33.169	-116.554	3.2
40.421	-126.104	3.1
34.231	-116.71	3.1
34.531	-120.591	3.4
35.629	-120.735	2.8
41.63	-109.74	3.4
45.127	-120.941	3.3
40.707	-123.776	3
39	-111.4	2.5
33.67	-118.368	2.6
33.512	-116.468	3.3
33.357	-116.318	2.9
34.395	-119.648	2.7
38.825	-122.8	2.8
34.397	-119.649	3.4
33.865	-118.595	2.1
35.43	-118.305	3
33.662	-118.383	2.7
38.462	-118.199	3
36.833	-121.557	2.8
42.134	-120.505	2.7
39	-111.4	2.5
40.577	-124.472	4.1
38.81	-122.793	2.8
40.67	-109.47	2.6
40.525	-125.66	3.1
39.69	-111.31	2.8
39.35	-111.65	3.8
37.408	-121.754	2.8
40.301	-124.493	2.9
40.556	-122.002	3
33.361	-116.443	2.7
41.223	-125.955	3.2
37.54	-118.813	3.5
37.831	-121.968	2.7
37.435	-121.779	4
37.368	-121.726	2.8
39	-111.4	2.8
35.427	-118.306	2.9
37.977	-122.047	2.9
34.139	-117.471	2.8
36.007	-117.8	2.9
37.111	-121.82	2.8
38.782	-122.913	2.7
38.793	-122.774	2.9
31.89	-116.083	3
38.601	-118.424	3.4
35.838	-117.685	4.1
41.142	-125.877	2.9
43.286	-110.911	2.6
40.425	-125.18	3.1
36.75	-115.551	2.8
38.825	-122.795	2.5
37.505	-118.837	2.9
34.089	-117.301	2.8
37.992	-121.868	2.8
40.891	-123.468	3.3
38.773	-122.715	2.7
36.575	-121.097	3.1
37.983	-121.808	2.8
35.655	-121.103	2.8
34.385	-117.635	4.1
33.71	-116.839	3.1
37.197	-117.814	3.5
30.797	-116.1	3.3
40.628	-125.388	3
38.544	-118.465	2.9
36.669	-121.261	2.8
33.564	-118.227	3.1
38.472	-118.504	3.5
38.194	-118.761	3.4
37.492	-118.841	3
40.602	-124.938	2.9
34.315	-118.71	2.6
31.588	-114.41	3.1
37.657	-122.061	3
37.504	-118.854	2.9
43.374	-126.586	3.5
32.689	-117.148	3
37.53	-112.5	2.5
34.002	-118.467	2.7
42.409	-126.488	4
38.791	-119.661	2.5
35.773	-115.805	3.2
40.492	-125.77	3.2
40.286	-124.543	2.6
40.428	-126.137	3.2
36.97	-112.36	2.5
33.737	-117.471	4.6
39.027	-118.552	3.3
36.83	-121.56	3.1
45.103	-123.03	3.6
32.698	-116.05	3.6
34.023	-117.219	2.9
34.789	-116.288	3.2
38.832	-122.805	3
39.354	-123.283	2.8
38.86	-122.388	3.3
35.389	-120.665	2.8
32.763	-117.357	3
40.642	-116.784	3.4
40.642	-116.786	3.6
36.243	-120.308	4.4
37.812	-122.217	2.6
33.733	-117.484	3.2
33.736	-117.481	3.7
32.769	-117.338	2.5
33.006	-117.74	2.9
34.171	-117.427	2.6
32.76	-117.343	2.8
32.779	-117.311	3.7
38.804	-122.883	3.5
33.003	-117.763	3.9
40.356	-117.107	3.6
38.778	-122.72	3
36.838	-121.579	2.5
40.319	-124.654	4.3
37.457	-117.557	2.6
33.697	-108.811	3.6
32.78	-117.3	3.1
40.16	-108.9	2.7
32.25	-115.75	3.2
37.494	-119.376	2.9
33.734	-117.482	2.6
33.704	-117.515	2.8
32.772	-117.343	2.6
33.725	-117.425	2.9
32.991	-116.312	2.9
33.74	-117.48	2.6
33.736	-117.47	3.4
43.308	-126.782	4.3
32.761	-117.347	2.6
32.767	-117.341	4
44.38	-114.58	3.1
36.416	-120.989	2.9
33.922	-117.766	3.2
33.733	-117.466	4.8
32.191	-115.259	2.9
36.827	-121.553	2.8
41.64	-112.32	3.7
36.731	-121.387	3
42.663	-111.607	2.4
34.618	-116.281	3.3
32.768	-117.337	3.4
34.13	-117.465	2.4
37.478	-118.832	2.9
35.258	-118.587	3
33.105	-116.052	3.6
40.368	-119.781	3.2
37.857	-122.247	3
35.949	-120.498	3.2
30.315	-113.983	4
36.132	-117.907	3.5
37.857	-122.248	2.4
36.728	-121.374	3
38.647	-119.815	3.1
40.423	-125.193	2.8
40.43	-125.362	3.4
36.133	-117.904	2.9
36.127	-117.908	2.9
44.629	-124.331	2.8
40.316	-124.604	2.9
41.283	-127.093	3.9
41.293	-126.976	2.9
32.387	-115.252	3
44.42	-115.74	2.5
40.649	-124.696	3.3
45.126	-120.946	2.9
40.323	-124.42	2.9
38.771	-122.744	3
38.816	-122.815	2.8
38.071	-113.305	4.1
38.823	-122.751	2.7
37.558	-121.838	2.8
34.298	-118.612	3.5
37.804	-122.193	3.2
42.193	-121.814	2.7
38.822	-122.794	3
36.543	-121.131	2.9
37.907	-122.293	2.6
37.542	-118.854	2.9
36.647	-121.105	2.9
36.106	-117.897	3.1
33.018	-116.482	2.9
34.3	-118.62	4.4
40.401	-124.622	2.9
39.465	-111.237	3.9
37.653	-114.39	3.9
40.471	-125.374	3
40.442	-124.819	2.9
36.086	-120.43	3.1
38.38	-108.98	2.8
32.474	-119.267	3.1
34.27	-118.521	3.2
39.345	-118.404	2.6
37.008	-120.774	3
40.976	-116.414	2.8
35.984	-119.978	2.9
42.39	-121.477	2.8
40.442	-124.264	3.4
34.309	-116.656	2.9
32.702	-116.072	2.9
34.911	-116.947	3.5
37.81	-122.199	2.7
38.807	-122.806	3.9
37.969	-118.723	3.2
37.804	-122.193	4.2
43.159	-126.733	2.5
45.121	-120.949	2.6
43.171	-127.269	2.8
38.843	-122.804	3.3
32.839	-119.623	2.9
37.109	-118.4	2.9
32.434	-115.88	3.3
38.765	-122.723	2.8
37.114	-115.273	3.2
33.876	-117.77	2.3
34.279	-118.338	2.7
45.123	-120.937	2.5
36.863	-121.598	3
33.876	-117.767	2.7
41.24	-126.803	2.8
45.268	-122.726	2.3
38.835	-122.799	2.9
45.252	-122.728	3.3
35.665	-118.458	2.9
38.802	-122.819	2.9
41.769	-126.092	3.3
38.814	-122.798	2.7
34.865	-119.681	3.7
39.975	-122.69	3
38.48	-112.2	2.5
37.133	-115.305	2.5
30.347	-114.617	3.8
36.88	-121.613	3.3
37.52	-112.5	3.1
36.029	-111.209	3.2
37.54	-112.52	3.1
37.53	-112.52	2.6
41.072	-121.589	3
37.885	-122.208	2.7
41.834	-119.821	2.8
42.065	-119.925	2.6
42.339	-119.862	2.5
36.88	-121.614	2.8
36.88	-121.622	4.3
40.305	-124.421	3
41.8	-111.53	2.8
35.953	-117.299	3
37.153	-115.315	2.9
37.142	-115.307	2.8
33.693	-116.735	2.8
36.94	-121.68	2.9
36.939	-121.685	3.1
36.94	-121.684	3
43.444	-126.521	4.1
39.356	-123.232	2.9
41.116	-124.824	5
36.589	-121.04	2.8
38.777	-122.712	2.7
40.261	-123.732	3.5
40.66	-127.586	4.1
40.37	-125.963	3.6
35.347	-118.563	2.8
37.549	-118.672	2.8
40.393	-125.437	3
42.414	-122.822	2.8
38.49	-112.21	2.8
38.49	-112.21	2.5
36.073	-117.463	2.8
44.682	-117.443	2.7
38.49	-112.213	2.5
42.449	-126.439	4
38.486	-112.208	2.6
38.758	-122.444	2.8
32.762	-115.548	2.9
45.128	-120.945	3.9
37.539	-118.864	2.9
33.697	-116.042	3.3
32.74	-118.2	3.4
37.537	-118.863	3.6
37.55	-118.874	3.5
37.546	-118.872	2.9
37.545	-118.866	2.9
37.54	-118.864	3.1
37.538	-118.864	4.6
37.542	-118.867	3.6
42.592	-111.341	2.7
37.483	-114.007	3.9
33.878	-118.441	2.4
34.879	-119.225	3.5
38.511	-122.748	2.9
34.879	-119.229	3.7
37.21	-122.11	2.7
45.127	-120.957	2.7
38.757	-122.71	2.5
33.872	-116.212	4.2
32.425	-115.235	3.5
32.675	-116.11	4
42.11	-120.239	2.8
42.106	-120.244	3.2
42.105	-120.241	3.4
42.107	-120.239	2.9
40.297	-126.782	3.7
40.57	-111.94	2.3
39.32	-111.99	2.9
44.683	-116.099	2.7
37.779	-122.165	2.8
37.419	-118.526	3.3
37.417	-118.527	3.2
37.415	-118.527	3.4
32.685	-116.061	3
32.688	-116.065	3.3
38.429	-122.458	3.3
38.825	-122.791	2.9
34.203	-117.376	3.9
34.199	-117.383	3.9
39.446	-123.107	2.9
31.364	-114.167	3.7
33.504	-116.473	2.8
40.339	-124.675	3.3
35.861	-120.412	4
37.364	-121.727	3.3
40.403	-126.654	4
32.97	-115.921	3.6
40.306	-122.205	2.8
36.566	-121.156	2.9
36.071	-117.901	3.1
33.186	-115.608	3.1
33.182	-115.607	3.2
38.495	-122.729	3
34.051	-118.933	2.3
43.109	-126.598	2.9
34.206	-118.576	3
40.22	-121.158	2.9
42.601	-126.154	2.6
37.258	-121.64	3
34.022	-119.292	3
40.321	-124.649	3.2
32.102	-115.75	3
32.386	-115.337	3
40.384	-124.955	4.5
40.375	-125.016	5.4
31.191	-116.665	3.4
40.767	-121.562	3.6
40.769	-121.562	2.8
40.768	-121.567	2.8
40.767	-121.561	2.9
32.069	-115.77	3
32.087	-115.768	4.1
39.468	-123.095	3
37.855	-122.287	2.9
38.51	-112.21	2.8
38.51	-112.21	2.7
38.51	-112.2	2.9
39.468	-123.096	3
45.127	-120.942	3.3
37.106	-115.28	2.5
38.72	-119.622	3.5
38.82	-122.823	3.1
33.368	-116.387	2.8
33.365	-116.387	3
39.438	-123.098	2.8
32.684	-116.058	2.9
38.8	-122.726	3.3
40.99	-110.67	2.5
32.682	-116.058	3.3
43.438	-126.915	4.8
33.074	-116.499	3.3
39.438	-123.099	3
34.124	-117.302	3.3
37.131	-115.294	3.6
37.123	-115.294	2.5
37.096	-115.32	3.6
34.717	-116.297	3
43.311	-126.981	3.9
32.205	-115.822	3.3
32.768	-115.441	3.2
39.581	-123.354	2.8
39.445	-123.108	2.9
39.446	-123.106	2.9
38.795	-122.796	4.4
32.482	-115.195	3.3
44.496	-116.126	2.5
44.394	-116.166	2.9
44.411	-115.947	2.6
44.457	-116.176	3.5
34.288	-118.475	3.1
41.193	-120.329	2.9
34.215	-119.928	3.1
39.481	-123.107	3
34.28	-118.462	2.7
32.681	-116.055	3.3
34.032	-117.174	2.9
38.665	-119.506	3.6
32.691	-116.061	2.8
32.684	-116.064	2.9
39.45	-123.104	2.8
39.441	-123.106	3.2
33.448	-116.594	3.5
34.66	-121.506	4
32.677	-116.059	2.8
39.465	-123.106	4.8
40.466	-125.617	2.8
40.468	-125.683	3.1
34.162	-117.423	2.9
36.744	-121.338	3
32.692	-116.056	4.3
40.745	-125.308	2.9
39.469	-123.103	3
37.478	-118.839	3.2
40.653	-121.881	3.1
36.746	-121.341	3.1
37.478	-118.837	3.2
34.07	-118.952	3.4
37.974	-118.723	2.8
45.126	-120.936	3.1
40.615	-124.752	4.1
34.516	-118.098	2.9
40.711	-124.186	3.3
43.247	-125.982	2.8
40.311	-124.578	4.1
40.54	-126.187	2.9
42.317	-121.819	2.8
35.596	-120.84	3.3
34.19	-117.95	3.4
36.251	-120.812	3.3
37.37	-118.375	3.9
45.127	-120.949	2.6
38.797	-122.76	2.9
39.746	-122.844	2.8
36.028	-117.775	4
41.834	-126.537	3.2
40.386	-125.507	3.4
34.774	-117.224	3
39.439	-123.107	2.9
38.234	-118.354	2.7
43.258	-126.996	3.8
42.244	-121.941	2.7
32.463	-115.133	3.9
33.012	-119.348	2.9
30.415	-114.099	3.6
36.005	-117.808	2.8
36.572	-121.331	3
40.241	-122.772	2.9
37.117	-121.522	2.9
37.743	-122.15	2.4
40.277	-121.367	2.8
38.821	-122.801	2.8
35.523	-120.803	3
39.61	-123.418	3.1
38.435	-119.354	2.8
42.098	-120.234	2.8
44.66	-113.26	2.6
38.436	-119.372	2.5
38.814	-122.824	2.8
36.082	-117.858	2.9
38.189	-118.389	2.8
38.428	-119.376	4.7
36.564	-121.153	3.2
36.764	-121.272	2.9
38.753	-122.709	2.9
37.978	-118.654	3.3
38.059	-121.881	2.8
40.52	-124.676	2.9
44.34	-116.37	2.9
38.777	-122.722	3.1
37.898	-122.111	2.7
37.897	-122.111	4.2
37.449	-118.842	2.6
45.125	-120.929	3.6
38.154	-116.244	3.3
41.147	-114.86	3.1
41.154	-114.869	3.6
38.806	-122.788	3.3
38.393	-122.572	2.8
40.643	-124.866	5.4
42.941	-111.399	2.6
37.306	-121.075	3.5
38.777	-122.753	2.9
32.651	-116.012	3.1
37.857	-122.25	2.6
42.45	-110.69	3.9
39.352	-123.272	3.1
37.865	-122.241	3.3
44.48	-114.14	3.1
43.192	-126.619	4.4
40.113	-116.31	3.5
38.836	-122.736	3.2
34.325	-116.847	2.9
37.176	-121.957	3
37.436	-118.844	2.9
32.837	-117.666	3.1
35.783	-121.379	3.7
38.738	-122.727	2.9
40.964	-124.573	3.3
38.82	-122.79	2.9
38.801	-122.8	2.8
36.885	-121.625	2.8
40.544	-124.381	3
37.584	-118.873	2.8
35.066	-118.3	2.8
32.617	-115.58	3.7
45.119	-120.931	2.7
45.124	-120.942	2.9
39.728	-123.356	3.1
43.318	-127.398	3.6
33.211	-116.148	4.2
38.303	-112.597	3.1
32.067	-115.033	3.4
32.695	-116.061	2.9
43.148	-127.138	2.6
40.152	-123.816	2.8
37.963	-118.663	3.2
36.994	-121.453	3.2
38.814	-122.787	2.6
35.075	-118.307	2.8
42.351	-126.909	4.6
42.302	-126.775	4.8
42.151	-126.962	2.8
40.121	-123.045	3.3
34.214	-117.508	3.3
40.306	-124.568	2.9
32.436	-115.017	4.1
34.234	-118.375	2.7
32.076	-115.087	2.9
40.45	-125.273	3.3
40.308	-124.568	2.9
40.312	-124.585	4.4
37.418	-117.082	2.8
37.428	-117.082	2.9
37.419	-117.095	3
37.42	-117.089	3.2
37.413	-117.099	4.1
40.376	-124.507	2.9
37.62	-119.424	3
37.622	-119.421	2.9
34.248	-118.95	2.7
45.122	-120.945	3
32.983	-116.32	3.2
41.893	-126.129	3.1
32.984	-116.307	3.1
38.777	-119.615	3.3
37.07	-112.43	2.5
30.493	-114.086	4.8
32.985	-116.315	2.9
32.985	-116.316	2.9
37.12	-121.522	3.4
35.077	-118.306	2.9
32.982	-116.316	3.7
37.407	-118.531	3.6
39.354	-118.102	2.8
38.774	-122.7	3.1
33.706	-116.045	3
38.99	-111.34	2.7
32.985	-115.578	2.9
40.52	-123.077	2.9
37.64	-115.128	2.7
38.39	-122.615	3.6
34.041	-117.54	2.9
37.48	-118.842	3
36.463	-121.041	2.8
35.941	-120.492	2.9
36.921	-121.425	3.1
32.682	-116.048	3.1
33.624	-116.757	2.8
32.657	-115.627	3.2
38.388	-122.615	3.1
39.934	-116.678	3
37.759	-122.157	2.4
38.834	-122.796	3.2
45.123	-120.937	3
40.485	-124.76	2.9
35.938	-120.489	3.1
45.12	-120.933	2.5
40.408	-124.99	3
35.714	-121.068	2.9
36.293	-118.317	3
36.297	-118.335	3.2
38.812	-122.789	3.4
45.121	-120.937	2.6
37.851	-122.241	2.8
33.759	-116.081	3
37.446	-118.843	2.9
41.15	-110.5	2.5
37.62	-122.018	2.6
39.46	-111.22	2.5
37.211	-114.662	3.5
33.708	-116.05	4
37.859	-122.248	3.4
37.861	-122.237	3.6
36.469	-121.039	2.9
37.857	-122.245	3.6
41.127	-111.584	3.4
37.496	-118.187	3.7
37.492	-118.19	3.2
37.492	-118.189	2.8
34.345	-116.753	3
40.345	-124.427	3.3
45.172	-122.613	2.8
37.726	-122.535	2.5
40.42	-125.073	4.3
36.174	-120.292	4.2
36.172	-120.291	4.4
44.72	-114.42	2.8
31.786	-116.25	4.2
34.171	-116.453	3
38.98	-111.46	2.5
38.186	-118.387	3.7
36.766	-121.473	3
40.37	-124.639	3.5
38.097	-118.367	2.5
39.472	-123.111	2.8
31.793	-116.272	4.3
36.06	-117.718	3.1
39.283	-111.978	2.7
35.698	-121.046	2.9
32.819	-115.98	3.1
33.818	-118.436	2.6
37.5	-118.841	3
37.121	-121.524	3
36.402	-116.908	3.2
38.9	-111.49	2.8
32.823	-115.979	3.9
32.821	-115.967	3.1
36.849	-121.454	3.7
32.825	-115.977	3.5
32.815	-115.98	4
42.43	-111.66	2.6
37.494	-118.227	3.1
32.818	-115.971	3.8
38.663	-122.265	3.2
38.667	-122.279	3.2
43.457	-126.791	4
35.631	-120.754	4.1
36.062	-117.717	2.8
36.063	-117.711	3.4
36.061	-117.712	3.7
36.07	-120.178	2.8
45.171	-122.601	2.6
40.646	-125.358	3.1
37.453	-118.841	3.8
38.787	-122.776	3.4
38.759	-122.714	3
33.828	-117.868	2.3
42.906	-127.196	2.6
34.367	-116.123	3.4
33.839	-117.858	2.5
38.749	-122.711	3.1
32.407	-115.107	3.1
38.83	-122.87	2.8
38.171	-108.004	3.3
40.746	-123.998	2.9
40.151	-122.071	3.5
35.269	-120.774	2.7
40.738	-112.055	2.6
39.471	-123.105	2.9
40.29	-124.598	3.1
32.692	-116.042	3.8
40.708	-124.583	3.4
36.239	-120.807	3
37.26	-113.98	2.9
37.381	-121.771	2.8
37.849	-121.999	2.8
36.131	-117.67	3
39.358	-123.281	3.7
39.358	-123.286	4.1
40.194	-118.249	3.2
40.205	-118.258	3.7
40.442	-125.687	3.1
45.516	-122.647	2.6
40.334	-124.572	3.1
34.206	-117.576	3.5
32.686	-116.069	2.9
32.702	-116.058	3.4
32.697	-116.057	3.6
32.676	-116.048	4.1
40.678	-122.36	2.9
40.68	-122.357	3
40.308	-124.38	3.3
40.31	-124.385	3
40.526	-124.052	3.3
35.855	-120.407	3.6
40.521	-124.061	2.8
38.792	-122.766	3.3
40.527	-124.059	3.2
40.523	-124.062	3.1
40.525	-124.057	3.1
39.461	-123.108	2.5
40.826	-125.4	3.1
39.47	-123.108	2.8
40.389	-125.07	4.4
40.392	-124.937	3.1
39.362	-123.234	2.9
38.867	-122.783	3.8
38.866	-122.785	3
38.867	-122.787	4.6
38.124	-118.235	2.9
40.412	-125.34	3.7
32.193	-115.825	3.2
32.195	-115.825	3.4
40.366	-126.259	4.9
32.335	-115.083	3.4
34.317	-118.455	2.9
32.215	-115.117	2.9
38.827	-122.779	2.8
38.813	-122.791	3.2
43.427	-126.628	4
45.281	-123.028	2.7
38.794	-122.727	2.8
32.388	-115.154	3.5
36.095	-117.872	2.8
35.935	-117.681	3.1
41.67	-111.71	2.7
33.261	-116.072	3.9
36.118	-120.948	2.8
33.443	-116.598	3
39.459	-123.106	3
40.387	-126.699	3.2
40.482	-126.325	3.5
39.463	-123.108	2.9
34.35	-116.461	3
37.449	-118.842	3.8
37.432	-117.807	2.6
39.623	-123.435	2.5
39.21	-111.97	2.9
41.88	-112.41	2.9
39.312	-123.218	3.9
38.804	-117.911	3.3
41.073	-123.615	2.8
42.991	-126.59	4.1
37.87	-112.8	2.8
40.402	-124.421	2.9
33.198	-115.573	2.8
40.309	-124.531	3.1
34.575	-116.542	3.1
33.185	-115.611	2.9
37.448	-118.842	2.9
43.346	-127.331	3.8
36.437	-121.013	3.2
44.37	-121.039	2.7
36.454	-121.003	3.1
32.699	-116.063	3.6
32.709	-116.061	4
36.569	-121.096	2.7
38.803	-122.734	3.1
32.066	-115.797	3.1
33.236	-116.118	2.8
35.522	-120.82	2.9
35.29	-120.606	2.9
40.916	-124.795	2.8
36.288	-117.453	2.8
36.205	-120.27	2.6
33.975	-117.078	3.1
37.312	-118.283	3.5
33.176	-116.043	3.6
41.388	-116.099	2.6
32.697	-116.058	3.2
42.413	-111.507	3.6
33.945	-116.368	3.5
36.561	-120.599	2.8
38.049	-118.793	2.9
32.277	-115.317	3.2
34.01	-116.776	2.8
35.727	-121.1	3.4
37.448	-118.843	2.8
34.29	-116.906	3.4
40.634	-124.256	2.8
39.6	-123.404	3.4
35.466	-120.775	3.1
39.727	-123.368	3.3
36.553	-120.692	2.8
33.952	-118.403	2.5
33.98	-116.272	3.2
36.13	-117.903	3.2
37.888	-122.24	2.8
34.368	-118.706	2.9
37.269	-117.558	3.2
38.279	-119.286	2.8
32.186	-115.817	2.8
37.888	-122.243	3
36.789	-121.531	2.9
40.694	-126.639	2.6
40.305	-124.537	2.8
40.351	-124.976	3.1
38.48	-117.984	2.5
39.455	-123.112	2.9
32.701	-116.054	2.8
37.435	-121.525	2.8
40.309	-124.545	3
32.717	-116.06	2.9
32.195	-115.808	2.8
38.421	-122.242	2.9
33.657	-119.363	2.8
33.305	-119.793	2.8
36.204	-120.329	2.9
